hora,temperatura,chuva,umidade,sol,vento,aluguéis,estação_outono,estação_primavera,estação_verão,dia_quarta,dia_quinta,dia_segunda,dia_sexta,dia_sábado,dia_terça,feriado_sim,visibilidade_Umidade de 0% a 30%,visibilidade_Umidade de 30% a 60%,visibilidade_Umidade de 60% a 95%
0.14,0.355,0,0.46,0.22200000000000003,0.205,1122,1,0,0,0,0,0,1,0,0,0,0,0,0
0.14,0.366,0,0.573,0.267,0.481,996,1,0,0,0,0,1,0,0,0,0,0,0,0
0.02,0.299,0,0.6940000000000001,0.0,0.10900000000000001,8,1,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.327,0,0.747,0.0,0.157,786,1,0,0,0,0,0,1,0,0,0,0,0,1
0.19,0.2,0,0.897,0.0,0.253,30,0,0,0,1,0,0,0,0,0,0,0,1,0
0.01,0.203,0,0.5660000000000001,0.0,0.121,178,0,1,0,0,0,1,0,0,0,0,0,1,0
0.05,0.139,0,0.664,0.0,0.217,66,0,0,0,0,0,0,0,0,1,0,0,0,0
0.23,0.113,0,0.535,0.0,0.361,128,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2,0.324,0,0.845,0.0,0.229,1082,1,0,0,0,0,0,0,0,0,0,1,0,0
0.18,0.363,0,0.43,0.10700000000000001,0.28900000000000003,2033,0,1,0,0,0,0,0,1,0,0,0,1,0
0.22,0.345,0,0.784,0.0,0.181,2114,0,0,1,0,0,0,1,0,0,0,1,0,0
0.18,0.215,0,0.43700000000000006,0.0,0.253,1390,1,0,0,0,0,0,1,0,0,0,0,0,1
0.23,0.21100000000000002,0,0.43700000000000006,0.0,0.229,300,0,1,0,0,0,0,0,1,0,0,0,0,1
0.2,0.207,0,0.7240000000000001,0.0,0.229,292,0,0,0,1,0,0,0,0,0,0,1,0,0
0.01,0.311,0,0.83,0.0,0.24100000000000002,611,0,0,1,0,0,0,1,0,0,0,1,0,0
0.19,0.26899999999999996,0,0.483,0.0,0.193,1579,1,0,0,0,0,0,0,0,0,0,0,0,1
0.02,0.18899999999999997,0,0.445,0.0,0.08499999999999999,185,0,1,0,0,0,0,0,1,0,0,0,0,1
0.11,0.34299999999999997,0,0.626,0.10800000000000001,0.277,1038,0,0,1,0,1,0,0,0,0,0,0,0,0
0.11,0.321,1,0.799,0.028999999999999998,0.145,198,0,0,1,0,0,0,1,0,0,0,0,0,0
0.1,0.184,0,0.581,0.11200000000000002,0.661,204,0,1,0,1,0,0,0,0,0,1,0,1,0
0.21,0.26,0,0.535,0.0,0.157,1382,0,1,0,0,0,0,0,0,1,0,0,0,0
0.18,0.337,0,0.6940000000000001,0.041999999999999996,0.373,2167,0,1,0,0,0,0,0,0,1,0,0,0,1
0.12,0.40700000000000003,0,0.649,0.135,0.253,639,0,0,1,0,0,0,0,1,0,0,0,1,0
0.13,0.29,0,0.535,0.27999999999999997,0.325,511,0,1,0,0,0,1,0,0,0,0,1,0,0
0.0,0.22899999999999998,0,0.603,0.0,0.10900000000000001,465,1,0,0,0,0,1,0,0,0,0,0,0,1
0.06,0.14,0,0.6859999999999999,0.0,0.10900000000000001,79,0,0,0,0,0,0,1,0,0,0,0,1,0
0.19,0.237,0,0.452,0.006,0.16899999999999998,984,0,1,0,0,0,0,1,0,0,0,0,0,0
0.16,0.435,0,0.415,0.246,0.325,778,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.285,0,0.4,0.0,0.181,679,0,1,0,0,0,1,0,0,0,0,0,0,0
0.21,0.272,0,0.5429999999999999,0.0,0.217,1020,0,1,0,0,0,0,0,1,0,0,0,0,1
0.16,0.34600000000000003,0,0.445,0.17099999999999999,0.24100000000000002,2281,1,0,0,1,0,0,0,0,0,0,0,0,0
0.18,0.435,0,0.535,0.10900000000000001,0.481,1944,0,0,1,0,0,1,0,0,0,0,0,0,1
0.12,0.265,0,0.46,0.193,0.121,894,1,0,0,0,0,0,0,0,1,0,0,0,1
0.17,0.165,0,0.445,0.018,0.24100000000000002,265,0,0,0,0,0,0,0,0,1,0,0,0,0
0.15,0.408,0,0.49,0.304,0.325,832,0,0,1,0,1,0,0,0,0,0,0,0,1
0.23,0.13,0,0.49,0.0,0.28900000000000003,156,0,0,0,0,0,0,0,1,0,0,0,0,0
0.01,0.217,0,0.6709999999999999,0.0,0.217,532,1,0,0,0,1,0,0,0,0,0,0,0,1
0.07,0.226,0,0.8140000000000001,0.0,0.181,242,1,0,0,0,0,0,0,0,0,0,1,0,0
0.02,0.156,0,0.731,0.0,0.277,236,0,0,0,0,0,0,0,1,0,0,1,0,0
0.17,0.233,0,0.664,0.088,0.541,766,0,1,0,0,0,0,1,0,0,0,1,0,0
0.2,0.217,0,0.603,0.0,0.265,747,0,1,0,0,1,0,0,0,0,0,0,1,0
0.2,0.191,0,0.513,0.0,0.16899999999999998,317,0,0,0,0,1,0,0,0,0,0,0,1,0
0.13,0.305,0,0.377,0.217,0.16899999999999998,1362,1,0,0,1,0,0,0,0,0,0,0,0,1
0.16,0.40700000000000003,0,0.611,0.219,0.445,832,0,0,1,0,0,0,0,0,1,0,0,0,1
0.07,0.281,0,0.754,0.002,0.121,518,1,0,0,0,0,0,0,1,0,0,0,0,0
0.18,0.152,0,0.354,0.001,0.433,495,0,0,0,0,0,0,0,0,1,0,0,0,0
0.18,0.203,1,0.852,0.007000000000000001,0.205,27,0,1,0,0,0,0,0,1,0,0,1,0,0
0.03,0.201,0,0.596,0.0,0.205,103,0,1,0,0,0,0,0,0,1,0,0,0,0
0.04,0.373,0,0.799,0.0,0.08499999999999999,175,0,0,1,0,0,0,1,0,0,0,0,1,0
0.11,0.295,0,0.46799999999999997,0.207,0.205,1067,1,0,0,0,0,0,0,0,0,0,0,0,1
0.19,0.155,0,0.483,0.0,0.133,420,0,0,0,0,1,0,0,0,0,0,0,1,0
0.02,0.08199999999999999,0,0.42200000000000004,0.0,0.397,58,0,0,0,1,0,0,0,0,0,0,0,0,0
0.21,0.29600000000000004,0,0.792,0.0,0.253,996,0,1,0,0,1,0,0,0,0,0,1,0,0
0.02,0.242,0,0.55,0.0,0.10900000000000001,287,0,1,0,0,1,0,0,0,0,0,0,0,1
0.12,0.22,0,0.332,0.185,0.193,676,1,0,0,0,0,0,1,0,0,0,0,0,0
0.06,0.266,0,0.6409999999999999,0.0,0.073,125,0,1,0,0,1,0,0,0,0,0,0,1,0
0.08,0.099,0,0.6409999999999999,0.0,0.217,456,0,0,0,0,1,0,0,0,0,0,0,0,1
0.22,0.21899999999999997,0,0.475,0.0,0.301,924,1,0,0,0,0,1,0,0,0,0,0,0,1
0.05,0.171,0,0.513,0.0,0.08499999999999999,73,0,0,0,0,0,1,0,0,0,0,0,0,1
0.17,0.185,0,0.618,0.008,0.265,414,0,0,0,0,1,0,0,0,0,0,0,1,0
0.07,0.255,0,0.7240000000000001,0.003,0.133,273,1,0,0,0,0,0,0,0,1,1,0,0,0
0.1,0.299,0,0.5660000000000001,0.081,0.181,12,1,0,0,0,0,0,1,0,0,0,0,0,0
0.11,0.223,0,0.5660000000000001,0.05500000000000001,0.145,284,0,0,0,1,0,0,0,0,0,0,1,0,0
0.16,0.275,0,0.505,0.074,0.46900000000000003,1369,1,0,0,1,0,0,0,0,0,0,0,0,0
0.16,0.294,0,0.596,0.066,0.181,11,1,0,0,0,0,1,0,0,0,0,1,0,0
0.1,0.327,1,0.912,0.013000000000000001,0.08499999999999999,21,0,0,1,0,0,0,0,0,0,0,1,0,0
0.02,0.17800000000000002,0,0.754,0.0,0.121,124,0,0,0,0,0,0,0,0,1,0,1,0,0
0.1,0.177,0,0.664,0.063,0.025,321,0,0,0,0,0,1,0,0,0,0,0,1,0
0.06,0.136,0,0.7090000000000001,0.0,0.145,103,0,0,0,0,0,0,0,0,1,0,0,0,0
0.19,0.371,0,0.46799999999999997,0.063,0.337,1564,0,0,1,0,0,1,0,0,0,0,0,0,0
0.03,0.157,0,0.513,0.0,0.145,132,0,0,0,0,0,1,0,0,0,1,0,0,0
0.14,0.17800000000000002,0,0.42200000000000004,0.078,0.193,273,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.355,0,0.8220000000000001,0.0,0.073,1178,0,0,1,0,0,0,0,1,0,0,0,0,1
0.09,0.324,0,0.633,0.21800000000000003,0.133,1332,0,0,1,0,1,0,0,0,0,0,0,0,0
0.02,0.16899999999999998,0,0.845,0.0,0.193,145,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2,0.259,0,0.784,0.0,0.16899999999999998,39,0,1,0,0,0,0,0,0,1,0,0,0,0
0.11,0.14300000000000002,0,0.46799999999999997,0.052000000000000005,0.145,262,0,0,0,0,1,0,0,0,0,0,0,0,1
0.02,0.293,0,0.6940000000000001,0.0,0.181,213,0,1,0,0,1,0,0,0,0,0,0,0,1
0.03,0.192,0,0.8370000000000001,0.0,0.229,117,0,1,0,0,1,0,0,0,0,0,0,1,0
0.01,0.35,0,0.611,0.0,0.133,853,0,0,1,0,0,0,0,0,0,0,0,0,0
0.03,0.317,0,0.807,0.0,0.229,407,0,0,1,0,1,0,0,0,0,0,1,0,0
0.14,0.114,0,0.40700000000000003,0.122,0.541,179,0,0,0,0,0,0,0,0,1,0,0,0,0
0.04,0.254,0,0.747,0.0,0.409,10,1,0,0,0,0,0,0,0,1,0,0,1,0
0.1,0.10300000000000001,0,0.43700000000000006,0.062,0.445,141,0,0,0,0,0,0,0,0,1,0,0,0,0
0.22,0.314,0,0.716,0.0,0.097,1663,0,1,0,0,0,1,0,0,0,0,1,0,0
0.17,0.34700000000000003,0,0.46,0.10400000000000001,0.409,2194,1,0,0,0,0,1,0,0,0,0,0,0,0
0.16,0.193,0,0.43,0.198,0.601,465,0,1,0,1,0,0,0,0,0,1,0,0,1
0.16,0.11599999999999999,0,0.43700000000000006,0.074,0.541,193,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02,0.125,0,0.483,0.0,0.361,143,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.335,1,0.905,0.0,0.061,215,0,0,1,1,0,0,0,0,0,0,0,0,0
0.0,0.32899999999999996,0,0.807,0.0,0.205,913,1,0,0,0,0,0,0,1,0,0,0,0,0
0.03,0.349,1,0.8370000000000001,0.0,0.28900000000000003,72,0,0,1,0,0,0,1,0,0,0,0,0,1
0.19,0.311,0,0.633,0.01,0.433,1789,0,1,0,0,0,0,0,0,0,0,0,0,1
0.01,0.27399999999999997,0,0.792,0.0,0.457,10,0,1,0,0,0,0,0,0,0,0,0,1,0
0.21,0.3,1,0.7090000000000001,0.0,0.901,146,0,1,0,0,1,0,0,0,0,0,0,0,1
0.08,0.325,0,0.626,0.11299999999999999,0.16899999999999998,811,0,0,1,1,0,0,0,0,0,1,0,1,0
0.08,0.23,0,0.664,0.003,0.121,1704,1,0,0,0,0,0,1,0,0,0,0,1,0
0.16,0.413,0,0.55,0.23500000000000001,0.505,707,0,0,1,0,0,0,0,0,0,0,0,0,1
0.01,0.254,1,0.8370000000000001,0.0,0.301,56,0,1,0,0,0,1,0,0,0,0,0,0,1
0.23,0.203,0,0.415,0.0,0.229,564,1,0,0,1,0,0,0,0,0,0,0,0,1
0.04,0.257,0,0.701,0.0,0.097,150,1,0,0,0,0,0,0,0,1,0,0,0,1
0.06,0.27899999999999997,1,0.716,0.0,0.181,43,0,1,0,1,0,0,0,0,0,0,1,0,0
0.11,0.319,0,0.573,0.196,0.133,906,0,1,0,0,0,1,0,0,0,0,1,0,0
0.08,0.207,0,0.716,0.006,0.121,1758,1,0,0,0,0,1,0,0,0,0,0,1,0
0.11,0.301,0,0.483,0.288,0.193,1028,0,1,0,1,0,0,0,0,0,0,0,0,1
0.07,0.315,0,0.777,0.013000000000000001,0.133,1496,1,0,0,1,0,0,0,0,0,0,0,0,0
0.19,0.34,0,0.5429999999999999,0.04,0.205,1677,0,1,0,0,1,0,0,0,0,0,0,0,1
0.06,0.313,0,0.664,0.002,0.073,635,0,1,0,0,0,0,0,0,1,0,0,0,1
0.1,0.34299999999999997,0,0.535,0.20800000000000002,0.217,869,1,0,0,0,0,0,0,0,1,0,0,0,0
0.06,0.276,0,0.807,0.004,0.409,447,0,1,0,1,0,0,0,0,0,0,0,0,0
0.22,0.319,0,0.588,0.0,0.193,2164,0,0,1,0,0,0,1,0,0,0,0,0,0
0.06,0.37200000000000005,0,0.596,0.0,0.205,497,0,0,1,0,1,0,0,0,0,0,0,0,0
0.21,0.375,0,0.701,0.0,0.313,2135,0,0,1,0,1,0,0,0,0,0,0,0,1
0.06,0.21600000000000003,0,0.807,0.0,0.385,87,0,0,0,0,0,1,0,0,0,0,1,0,0
0.16,0.29600000000000004,0,0.354,0.23900000000000002,0.553,13,0,1,0,0,0,0,0,0,0,0,0,0,1
0.08,0.129,0,0.505,0.0,0.229,85,0,0,0,0,0,0,0,0,0,0,0,0,1
0.03,0.33,0,0.807,0.0,0.08499999999999999,273,0,0,1,0,0,1,0,0,0,0,0,1,0
0.05,0.165,0,0.807,0.0,0.097,49,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06,0.23,0,0.618,0.0,0.10900000000000001,260,0,1,0,0,0,0,0,0,1,0,1,0,0
0.0,0.267,0,0.8140000000000001,0.0,0.205,738,0,1,0,0,0,1,0,0,0,0,1,0,0
0.14,0.36200000000000004,0,0.415,0.296,0.361,1563,1,0,0,0,1,0,0,0,0,0,0,0,0
0.15,0.433,0,0.43,0.23199999999999998,0.265,641,0,0,1,0,0,0,0,0,0,0,0,0,1
0.01,0.377,0,0.6859999999999999,0.0,0.157,888,0,0,1,0,1,0,0,0,0,0,0,0,0
0.13,0.177,0,0.8140000000000001,0.009,0.16899999999999998,87,0,0,0,0,0,1,0,0,0,0,1,0,0
0.09,0.109,0,0.528,0.01,0.433,349,0,0,0,1,0,0,0,0,0,0,0,0,0
0.06,0.233,1,0.89,0.0,0.313,35,0,1,0,0,0,0,1,0,0,0,1,0,0
0.15,0.297,0,0.86,0.026000000000000002,0.46900000000000003,154,0,1,0,0,0,1,0,0,0,0,1,0,0
0.01,0.287,0,0.633,0.0,0.157,642,0,1,0,0,0,0,0,1,0,0,0,1,0
0.12,0.276,0,0.5579999999999999,0.21400000000000002,0.517,12,1,0,0,0,0,0,0,0,1,0,0,0,0
0.14,0.365,0,0.513,0.259,0.373,1271,0,0,1,0,0,0,0,0,1,0,0,0,1
0.21,0.36200000000000004,0,0.7240000000000001,0.0,0.073,2071,0,0,1,0,0,0,0,0,1,0,0,0,0
0.21,0.311,0,0.5579999999999999,0.0,0.205,1221,0,1,0,0,0,0,1,0,0,0,0,1,0
0.12,0.239,0,0.452,0.27,0.325,675,0,1,0,0,1,0,0,0,0,0,0,0,1
0.0,0.311,0,0.8140000000000001,0.0,0.217,521,0,1,0,1,0,0,0,0,0,0,1,0,0
0.22,0.115,0,0.505,0.0,0.46900000000000003,195,0,0,0,1,0,0,0,0,0,0,0,0,1
0.23,0.326,0,0.6940000000000001,0.0,0.34900000000000003,1366,0,0,1,0,0,0,1,0,0,0,0,1,0
0.15,0.363,0,0.43,0.265,0.373,1800,1,0,0,0,1,0,0,0,0,0,0,0,0
0.19,0.207,0,0.5429999999999999,0.0,0.337,1046,1,0,0,0,1,0,0,0,0,0,0,0,0
0.05,0.163,0,0.6859999999999999,0.0,0.097,71,0,0,0,0,1,0,0,0,0,0,0,0,1
0.07,0.221,0,0.897,0.002,0.433,598,0,1,0,0,0,1,0,0,0,0,0,1,0
0.01,0.34299999999999997,0,0.777,0.0,0.229,851,0,0,1,0,0,1,0,0,0,0,0,1,0
0.19,0.159,0,0.49,0.0,0.265,441,0,0,0,0,1,0,0,0,0,0,0,0,0
0.06,0.21600000000000003,1,0.8140000000000001,0.0,0.181,22,0,0,0,0,0,0,0,0,0,1,1,0,0
0.17,0.365,0,0.498,0.179,0.373,2062,0,1,0,0,1,0,0,0,0,0,0,0,1
0.08,0.34600000000000003,0,0.618,0.045,0.121,601,0,0,1,0,0,0,0,0,0,0,0,0,0
0.09,0.218,0,0.596,0.067,0.193,946,1,0,0,0,0,0,0,0,1,0,0,0,1
0.01,0.156,0,0.55,0.0,0.097,302,0,0,0,0,0,0,0,0,1,0,0,0,0
0.05,0.319,0,0.8140000000000001,0.0,0.409,160,0,0,1,0,1,0,0,0,0,0,1,0,0
0.03,0.16699999999999998,0,0.649,0.0,0.073,47,0,0,0,0,1,0,0,0,0,0,0,0,1
0.02,0.192,0,0.513,0.0,0.253,278,1,0,0,0,1,0,0,0,0,0,0,0,0
0.1,0.18,0,0.731,0.053000000000000005,0.229,117,0,0,0,0,0,0,0,0,0,1,1,0,0
0.09,0.266,0,0.679,0.091,0.145,733,0,1,0,1,0,0,0,0,0,0,1,0,0
0.13,0.309,0,0.43,0.24300000000000002,0.24100000000000002,1200,1,0,0,0,0,0,1,0,0,0,0,0,0
0.14,0.33,0,0.905,0.039,0.373,260,0,1,0,1,0,0,0,0,0,0,0,0,1
0.02,0.359,0,0.8140000000000001,0.0,0.061,526,0,0,1,0,0,0,1,0,0,0,0,0,1
0.08,0.278,0,0.6859999999999999,0.006,0.133,1384,0,1,0,1,0,0,0,0,0,0,0,0,1
0.13,0.40700000000000003,0,0.588,0.256,0.46900000000000003,714,0,0,1,0,0,0,0,0,0,0,0,0,1
0.22,0.26899999999999996,0,0.573,0.0,0.205,935,0,1,0,0,0,0,0,1,0,0,0,0,1
0.23,0.233,0,0.784,0.0,0.181,62,0,1,0,0,0,0,0,0,0,0,1,0,0
0.04,0.247,0,0.8370000000000001,0.0,0.097,236,1,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.27899999999999997,0,0.799,0.0,0.577,14,0,1,0,0,0,0,0,0,0,0,0,1,0
0.19,0.19699999999999998,0,0.385,0.001,0.361,319,0,0,0,0,0,0,0,1,0,0,0,0,1
0.19,0.247,0,0.754,0.002,0.301,617,0,1,0,0,0,0,0,1,0,0,0,0,0
0.11,0.31,0,0.6859999999999999,0.052000000000000005,0.253,702,0,1,0,0,0,0,0,0,0,0,0,1,0
0.15,0.415,0,0.535,0.221,0.313,735,0,0,1,0,0,1,0,0,0,0,0,0,0
0.18,0.3,0,0.317,0.023,0.181,2419,0,1,0,0,0,0,1,0,0,0,0,0,0
0.04,0.272,0,0.747,0.0,0.073,14,1,0,0,0,0,0,0,0,1,0,0,0,1
0.19,0.344,1,0.882,0.023,0.277,52,0,0,1,1,0,0,0,0,0,0,0,1,0
0.03,0.22,0,0.807,0.0,0.133,146,0,1,0,0,0,0,0,0,0,0,1,0,0
0.01,0.331,0,0.8140000000000001,0.0,0.061,1079,0,0,1,0,1,0,0,0,0,0,1,0,0
0.22,0.12300000000000001,0,0.52,0.0,0.181,261,0,0,0,0,0,0,0,0,1,0,0,0,0
0.09,0.332,0,0.573,0.143,0.253,1132,1,0,0,0,0,0,0,0,1,0,0,0,0
0.12,0.306,0,0.483,0.22799999999999998,0.445,1146,1,0,0,1,0,0,0,0,0,0,0,0,1
0.18,0.297,0,0.392,0.088,0.397,2704,0,1,0,0,0,1,0,0,0,0,0,0,0
0.21,0.331,0,0.5579999999999999,0.0,0.181,2031,1,0,0,0,0,0,1,0,0,0,0,0,0
0.05,0.294,0,0.6709999999999999,0.0,0.16899999999999998,289,0,0,1,0,0,0,0,1,0,0,0,0,0
0.21,0.321,0,0.5429999999999999,0.0,0.277,1925,1,0,0,0,0,1,0,0,0,0,0,0,0
0.1,0.159,0,0.445,0.056999999999999995,0.46900000000000003,146,0,0,0,0,0,1,0,0,0,1,0,0,1
0.09,0.18100000000000002,0,0.611,0.045,0.097,819,1,0,0,0,0,0,1,0,0,0,0,0,1
0.15,0.369,0,0.52,0.304,0.457,1274,0,0,1,1,0,0,0,0,0,0,0,0,1
0.22,0.401,0,0.664,0.0,0.313,1374,0,0,1,0,0,1,0,0,0,0,0,0,1
0.16,0.21899999999999997,0,0.603,0.039,0.28900000000000003,516,0,0,0,0,0,0,1,0,0,0,1,0,0
0.2,0.34,0,0.792,0.0,0.445,1177,0,0,1,0,0,0,1,0,0,0,0,0,0
0.07,0.242,0,0.43,0.011,0.16899999999999998,1008,0,1,0,0,0,0,1,0,0,0,0,0,0
0.14,0.327,0,0.392,0.284,0.397,1133,0,1,0,0,1,0,0,0,0,0,0,0,1
0.13,0.316,0,0.43,0.128,0.193,1568,0,1,0,0,0,0,0,0,0,0,0,0,0
0.06,0.32299999999999995,1,0.8140000000000001,0.0,0.133,279,1,0,0,0,0,0,0,1,0,0,0,0,0
0.13,0.35100000000000003,0,0.762,0.10600000000000001,0.16899999999999998,1087,0,0,1,0,0,0,0,0,0,0,0,0,1
0.12,0.363,0,0.633,0.16699999999999998,0.301,1055,1,0,0,0,0,0,0,1,0,0,0,0,1
0.14,0.215,0,0.36200000000000004,0.10800000000000001,0.457,357,0,0,0,0,0,0,1,0,0,0,0,0,1
0.12,0.205,0,0.664,0.047,0.121,287,0,0,0,0,0,0,0,1,0,0,1,0,0
0.06,0.19899999999999998,0,0.784,0.0,0.10900000000000001,249,0,1,0,0,0,0,1,0,0,0,1,0,0
0.02,0.131,0,0.6940000000000001,0.0,0.133,120,0,0,0,1,0,0,0,0,0,0,0,0,1
0.05,0.27899999999999997,0,0.799,0.0,0.16899999999999998,279,0,1,0,0,1,0,0,0,0,0,0,1,0
0.1,0.326,0,0.8220000000000001,0.134,0.157,877,0,0,1,1,0,0,0,0,0,0,1,0,0
0.07,0.271,0,0.618,0.003,0.277,1438,1,0,0,1,0,0,0,0,0,0,0,0,0
0.01,0.307,0,0.679,0.0,0.229,741,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0.185,0,0.52,0.0,0.24100000000000002,216,0,0,0,0,0,0,1,0,0,0,0,1,0
0.15,0.275,0,0.43700000000000006,0.145,0.313,1090,1,0,0,0,0,0,0,0,1,0,0,0,1
0.12,0.267,0,0.452,0.21400000000000002,0.337,932,1,0,0,0,1,0,0,0,0,0,0,0,1
0.14,0.35700000000000004,0,0.46,0.192,0.301,15,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,0.187,0,0.43700000000000006,0.0,0.073,231,0,1,0,0,0,0,0,1,0,0,0,0,1
0.0,0.132,0,0.573,0.0,0.409,110,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.207,0,0.55,0.0,0.121,604,1,0,0,0,0,0,0,0,0,0,0,0,0
0.23,0.209,0,0.633,0.0,0.133,254,0,0,0,0,0,0,0,0,1,0,1,0,0
0.22,0.366,0,0.596,0.0,0.061,2058,0,0,1,0,0,1,0,0,0,0,0,1,0
0.21,0.35700000000000004,0,0.573,0.0,0.193,1118,1,0,0,0,0,0,0,0,1,0,0,0,0
0.1,0.17300000000000001,0,0.377,0.129,0.253,138,0,0,0,0,1,0,0,0,0,1,0,0,0
0.03,0.239,0,0.731,0.0,0.073,321,1,0,0,0,0,0,0,0,0,0,0,1,0
0.04,0.18,0,0.716,0.0,0.073,127,1,0,0,0,0,0,1,0,0,0,0,0,1
0.11,0.221,0,0.792,0.018,0.157,297,0,0,0,0,0,0,0,1,0,0,1,0,0
0.13,0.21899999999999997,0,0.4,0.20800000000000002,0.277,418,0,0,0,0,0,0,0,1,0,0,0,1,0
0.15,0.301,0,0.43,0.244,0.457,619,0,1,0,0,0,1,0,0,0,0,0,1,0
0.09,0.22899999999999998,0,0.807,0.08299999999999999,0.28900000000000003,729,0,1,0,0,0,1,0,0,0,0,0,0,1
0.16,0.147,0,0.392,0.078,0.541,203,0,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.205,0,0.701,0.006,0.025,1713,1,0,0,0,0,0,0,0,1,0,0,0,0
0.09,0.345,0,0.8140000000000001,0.049,0.133,1122,0,0,1,0,0,1,0,0,0,0,0,1,0
0.1,0.324,0,0.731,0.04,0.16899999999999998,226,0,0,1,0,0,0,1,0,0,0,0,0,1
0.06,0.225,0,0.731,0.0,0.061,156,1,0,0,1,0,0,0,0,0,0,0,1,0
0.23,0.256,0,0.754,0.0,0.16899999999999998,8,1,0,0,0,0,0,0,0,1,0,1,0,0
0.04,0.375,0,0.618,0.0,0.133,259,0,0,1,0,0,0,0,0,1,0,0,0,0
0.02,0.29100000000000004,0,0.611,0.0,0.10900000000000001,309,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0,0.317,0,0.6709999999999999,0.0,0.217,1094,0,1,0,0,0,0,0,0,0,0,0,1,0
0.16,0.341,0,0.415,0.137,0.157,1643,1,0,0,0,1,0,0,0,0,0,0,0,0
0.23,0.354,0,0.747,0.0,0.037,1290,0,0,1,0,0,0,0,0,1,0,0,0,1
0.13,0.345,0,0.618,0.187,0.253,1321,0,0,1,0,0,1,0,0,0,0,0,1,0
0.06,0.249,0,0.679,0.0,0.205,440,0,1,0,0,0,0,1,0,0,0,0,1,0
0.1,0.335,0,0.6409999999999999,0.08199999999999999,0.133,925,1,0,0,0,1,0,0,0,0,0,0,0,0
0.19,0.369,0,0.49,0.045,0.34900000000000003,2304,0,0,1,0,0,0,0,0,0,0,0,0,0
0.11,0.32299999999999995,0,0.385,0.311,0.229,1136,0,1,0,0,0,1,0,0,0,0,0,0,0
0.2,0.249,0,0.581,0.0,0.229,1279,1,0,0,0,1,0,0,0,0,0,0,0,1
0.06,0.261,0,0.528,0.005,0.121,204,0,1,0,0,0,0,0,0,0,0,0,0,0
0.12,0.355,0,0.611,0.302,0.361,1002,1,0,0,0,0,1,0,0,0,0,0,0,0
0.05,0.304,0,0.731,0.0,0.08499999999999999,291,0,0,1,0,0,0,0,0,0,0,0,1,0
0.23,0.38299999999999995,0,0.52,0.0,0.193,1122,0,0,1,0,0,0,0,0,0,0,0,0,0
0.15,0.34299999999999997,0,0.46,0.307,0.217,2279,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,0.113,0,0.573,0.0,0.313,91,0,0,0,1,0,0,0,0,0,0,0,0,0
0.08,0.107,0,0.46799999999999997,0.001,0.145,455,0,0,0,0,0,1,0,0,0,0,0,0,0
0.19,0.172,0,0.52,0.001,0.421,245,0,1,0,1,0,0,0,0,0,1,0,0,1
0.23,0.226,0,0.8220000000000001,0.0,0.301,367,0,1,0,0,0,0,0,1,0,0,1,0,0
0.23,0.121,0,0.535,0.0,0.277,178,0,0,0,0,0,0,0,0,1,0,0,0,0
0.03,0.306,0,0.611,0.0,0.181,311,1,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0.18899999999999997,0,0.6859999999999999,0.0,0.097,298,0,0,0,0,0,0,1,0,0,0,0,1,0
0.09,0.263,0,0.475,0.144,0.097,1028,0,1,0,0,0,0,0,0,1,0,0,0,1
0.01,0.25,0,0.354,0.0,0.10900000000000001,443,0,1,0,0,0,0,1,0,0,0,0,0,0
0.04,0.156,0,0.385,0.0,0.097,49,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,0.312,0,0.392,0.193,0.229,1518,1,0,0,1,0,0,0,0,0,0,0,1,0
0.04,0.261,0,0.664,0.0,0.217,167,0,1,0,0,1,0,0,0,0,0,0,0,1
0.2,0.092,0,0.445,0.0,0.229,128,0,0,0,0,0,0,1,0,0,0,0,0,1
0.07,0.368,0,0.747,0.01,0.16899999999999998,1182,0,0,1,0,1,0,0,0,0,0,0,1,0
0.14,0.359,0,0.618,0.137,0.205,1213,1,0,0,0,0,0,1,0,0,0,0,0,0
0.07,0.226,0,0.5660000000000001,0.019,0.145,1092,0,1,0,1,0,0,0,0,0,0,0,0,1
0.2,0.298,0,0.633,0.0,0.325,1288,0,1,0,1,0,0,0,0,0,0,0,0,0
0.09,0.379,0,0.664,0.09,0.301,992,0,0,1,0,0,0,0,1,0,0,0,0,1
0.19,0.201,0,0.6940000000000001,0.0,0.16899999999999998,406,0,0,0,0,0,0,1,0,0,0,1,0,0
