hora,temperatura,chuva,umidade,sol,vento,estação_outono,estação_primavera,estação_verão,dia_quarta,dia_quinta,dia_segunda,dia_sexta,dia_sábado,dia_terça,feriado_sim,visibilidade_Umidade de 0% a 30%,visibilidade_Umidade de 30% a 60%,visibilidade_Umidade de 60% a 95%
0.12,0.222,0,0.8220000000000001,0.043,0.229,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02,0.322,0,0.731,0.0,0.121,0,0,1,0,1,0,0,0,0,0,0,1,0
0.03,0.312,0,0.8220000000000001,0.0,0.217,0,0,1,0,0,0,1,0,0,0,1,0,0
0.01,0.081,0,0.43700000000000006,0.0,0.229,0,0,0,0,0,0,1,0,0,0,0,0,0
0.16,0.41600000000000004,0,0.5660000000000001,0.076,0.265,0,0,1,0,0,0,0,0,1,0,0,1,0
0.09,0.381,0,0.596,0.144,0.217,0,0,1,0,0,0,0,1,0,0,0,0,0
0.09,0.32799999999999996,0,0.5429999999999999,0.192,0.157,0,1,0,0,0,1,0,0,0,0,0,0,1
0.05,0.079,0,0.4,0.0,0.46900000000000003,0,0,0,1,0,0,0,0,0,0,0,0,0
0.09,0.17300000000000001,0,0.43,0.056999999999999995,0.133,1,0,0,0,0,0,1,0,0,0,0,0,0
0.06,0.257,1,0.867,0.0,0.145,1,0,0,1,0,0,0,0,0,0,1,0,0
0.01,0.327,0,0.6709999999999999,0.0,0.145,1,0,0,0,1,0,0,0,0,0,0,0,0
0.06,0.191,0,0.475,0.0,0.181,1,0,0,0,1,0,0,0,0,0,0,0,1
0.07,0.28800000000000003,0,0.6940000000000001,0.005,0.133,1,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.237,0,0.754,0.0,0.061,1,0,0,0,0,0,1,0,0,0,0,0,0
0.22,0.361,0,0.799,0.0,0.181,0,0,1,0,0,0,1,0,0,0,0,0,1
0.06,0.18899999999999997,0,0.6559999999999999,0.0,0.145,0,1,0,0,0,0,0,1,0,0,0,0,0
0.19,0.22899999999999998,0,0.573,0.0,0.121,1,0,0,0,0,1,0,0,0,0,0,1,0
0.09,0.34600000000000003,0,0.799,0.06,0.385,0,0,1,0,0,0,0,0,1,0,0,0,1
0.17,0.304,0,0.40700000000000003,0.186,0.577,0,1,0,0,1,0,0,0,0,0,0,0,1
0.23,0.207,0,0.513,0.0,0.133,0,1,0,0,0,0,0,0,0,0,0,0,1
0.22,0.231,0,0.905,0.0,0.145,0,1,0,0,0,0,1,0,0,0,0,1,0
0.0,0.318,0,0.588,0.0,0.16899999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0
0.14,0.245,0,0.385,0.23199999999999998,0.373,0,1,0,0,0,0,0,0,0,0,0,0,1
0.1,0.335,0,0.46,0.21800000000000003,0.133,0,1,0,0,0,0,0,0,1,0,0,1,0
0.11,0.079,0,0.415,0.093,0.421,0,0,0,0,0,0,1,0,0,0,0,0,1
0.12,0.265,1,0.912,0.014000000000000002,0.121,0,1,0,1,0,0,0,0,0,0,1,0,0
0.09,0.261,0,0.5660000000000001,0.08399999999999999,0.121,0,1,0,0,0,0,0,0,1,0,1,0,0
0.13,0.201,0,0.385,0.08199999999999999,0.121,0,0,0,0,0,0,0,0,0,0,0,1,0
0.21,0.159,0,0.535,0.0,0.025,0,0,0,0,0,0,1,0,0,0,0,0,0
0.13,0.368,0,0.475,0.333,0.253,0,1,0,0,0,1,0,0,0,0,0,0,1
0.2,0.33399999999999996,0,0.6859999999999999,0.0,0.061,1,0,0,1,0,0,0,0,0,0,0,0,1
0.16,0.35100000000000003,0,0.475,0.16499999999999998,0.361,1,0,0,0,0,1,0,0,0,0,0,0,0
0.02,0.152,0,0.43,0.0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,0.321,0,0.762,0.0,0.133,1,0,0,0,0,0,1,0,0,0,0,0,0
0.06,0.162,0,0.6859999999999999,0.0,0.073,0,0,0,0,1,0,0,0,0,0,0,0,1
0.21,0.24,0,0.498,0.0,0.157,1,0,0,0,0,0,0,0,1,0,0,0,0
0.11,0.256,0,0.897,0.012,0.313,1,0,0,0,0,0,0,1,0,0,1,0,0
0.22,0.268,0,0.618,0.0,0.025,1,0,0,0,0,0,0,1,0,0,0,0,1
0.03,0.314,0,0.6940000000000001,0.0,0.229,0,0,1,1,0,0,0,0,0,1,0,0,1
0.13,0.311,0,0.377,0.316,0.325,0,1,0,0,0,0,0,0,1,0,0,1,0
0.22,0.38299999999999995,0,0.633,0.0,0.181,0,0,1,0,0,1,0,0,0,0,0,0,0
0.06,0.315,0,0.799,0.0,0.08499999999999999,1,0,0,1,0,0,0,0,0,0,0,0,0
0.09,0.33899999999999997,0,0.46,0.128,0.073,0,0,1,0,0,0,1,0,0,0,0,0,1
0.05,0.18899999999999997,0,0.498,0.0,0.145,0,0,0,1,0,0,0,0,0,0,0,0,1
0.01,0.35600000000000004,0,0.807,0.0,0.181,0,0,1,0,0,1,0,0,0,0,0,0,1
0.21,0.182,0,0.649,0.0,0.097,0,0,0,0,1,0,0,0,0,0,0,1,0
0.07,0.29100000000000004,0,0.777,0.036,0.16899999999999998,0,1,0,0,0,0,0,0,1,0,1,0,0
0.03,0.365,0,0.8140000000000001,0.0,0.229,0,0,1,0,0,0,0,0,1,0,0,1,0
0.13,0.324,0,0.498,0.274,0.577,1,0,0,0,0,0,0,0,0,0,0,0,1
0.04,0.264,0,0.701,0.0,0.061,0,1,0,0,1,0,0,0,0,0,0,1,0
0.22,0.384,0,0.7240000000000001,0.0,0.073,0,0,1,0,0,0,1,0,0,0,0,0,1
0.05,0.33399999999999996,1,0.83,0.0,0.08499999999999999,0,0,1,0,0,0,0,0,0,0,0,1,0
0.17,0.295,0,0.52,0.043,0.28900000000000003,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2,0.201,0,0.83,0.0,0.229,1,0,0,0,0,0,0,1,0,0,0,1,0
0.18,0.39899999999999997,0,0.49,0.062,0.253,0,0,1,0,0,0,0,0,0,0,0,0,0
0.16,0.21899999999999997,0,0.55,0.043,0.24100000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0
0.01,0.289,0,0.716,0.0,0.157,0,1,0,0,0,0,0,0,1,1,0,0,1
0.2,0.18899999999999997,0,0.498,0.0,0.16899999999999998,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2,0.276,0,0.7240000000000001,0.0,0.313,0,1,0,0,0,0,0,0,1,0,1,0,0
0.01,0.355,0,0.769,0.0,0.073,0,0,1,0,0,0,0,0,1,0,0,0,0
0.04,0.282,0,0.716,0.0,0.073,0,1,0,0,0,0,1,0,0,0,0,1,0
0.16,0.223,0,0.618,0.019,0.10900000000000001,0,0,0,0,0,0,1,0,0,1,0,1,0
0.18,0.36700000000000005,0,0.535,0.043,0.325,0,1,0,0,0,0,0,0,1,0,0,1,0
0.23,0.121,0,0.49,0.0,0.217,0,0,0,0,0,1,0,0,0,0,0,0,0
0.05,0.37200000000000005,0,0.7390000000000001,0.0,0.313,0,0,1,1,0,0,0,0,0,0,0,0,1
0.06,0.165,0,0.731,0.0,0.10900000000000001,0,0,0,0,0,0,0,0,1,0,0,0,1
0.19,0.249,0,0.528,0.0,0.361,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,0.172,0,0.777,0.0,0.08499999999999999,0,0,0,0,0,0,1,0,0,1,0,1,0
0.21,0.34700000000000003,0,0.716,0.0,0.229,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2,0.27899999999999997,0,0.5579999999999999,0.001,0.34900000000000003,0,1,0,0,1,0,0,0,0,0,0,1,0
0.14,0.21,0,0.37,0.10600000000000001,0.133,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1,0.21,0,0.754,0.093,0.181,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2,0.175,0,0.5660000000000001,0.0,0.313,0,0,0,0,0,0,1,0,0,0,0,0,1
0.07,0.191,0,0.8370000000000001,0.0,0.253,1,0,0,0,0,0,0,1,0,0,1,0,0
0.05,0.324,0,0.664,0.0,0.205,0,0,1,0,0,0,1,0,0,0,0,0,0
0.04,0.217,0,0.716,0.0,0.193,1,0,0,1,0,0,0,0,0,0,0,0,0
0.14,0.341,0,0.43700000000000006,0.257,0.421,0,1,0,0,0,0,0,1,0,0,0,0,1
0.02,0.23199999999999998,0,0.83,0.0,0.229,0,1,0,0,0,1,0,0,0,0,0,0,0
0.04,0.27899999999999997,0,0.875,0.0,0.265,1,0,0,1,0,0,0,0,0,0,0,1,0
0.11,0.314,0,0.392,0.279,0.265,0,1,0,0,0,0,0,0,0,0,0,0,1
0.13,0.341,0,0.513,0.23500000000000001,0.229,0,1,0,0,1,0,0,0,0,0,0,0,1
0.1,0.33799999999999997,0,0.49,0.24500000000000002,0.157,0,1,0,0,0,0,0,1,0,0,0,0,1
0.14,0.261,0,0.7090000000000001,0.045,0.205,1,0,0,0,0,0,0,0,1,0,1,0,0
0.02,0.111,0,0.611,0.0,0.34900000000000003,0,0,0,0,1,0,0,0,0,0,0,0,1
0.1,0.353,0,0.505,0.24900000000000003,0.145,0,0,1,0,0,0,0,0,0,0,0,0,1
0.1,0.318,0,0.649,0.08199999999999999,0.24100000000000002,0,0,1,0,0,0,0,1,0,0,0,0,0
0.09,0.337,0,0.6940000000000001,0.16399999999999998,0.253,0,0,1,0,0,0,0,0,0,0,1,0,0
0.05,0.209,0,0.747,0.0,0.253,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.297,0,0.573,0.0,0.193,1,0,0,0,0,0,1,0,0,0,0,0,0
0.05,0.342,1,0.83,0.0,0.457,0,0,1,0,0,0,0,0,1,0,1,0,0
0.23,0.095,0,0.5660000000000001,0.0,0.205,0,0,0,0,1,0,0,0,0,0,0,0,0
0.11,0.358,0,0.754,0.088,0.337,0,0,1,0,0,0,1,0,0,0,0,0,0
0.03,0.27899999999999997,1,0.897,0.0,0.145,1,0,0,1,0,0,0,0,0,0,0,1,0
0.05,0.242,0,0.8140000000000001,0.0,0.097,1,0,0,0,0,1,0,0,0,0,1,0,0
0.07,0.205,0,0.7390000000000001,0.0,0.133,1,0,0,1,0,0,0,0,0,0,0,0,0
0.03,0.324,0,0.747,0.0,0.24100000000000002,1,0,0,0,0,1,0,0,0,0,0,0,1
0.09,0.373,0,0.6709999999999999,0.16899999999999998,0.16899999999999998,0,0,1,0,0,0,1,0,0,0,0,1,0
0.07,0.35600000000000004,0,0.8370000000000001,0.026000000000000002,0.229,0,0,1,0,0,0,1,0,0,0,0,1,0
0.11,0.303,0,0.588,0.073,0.193,1,0,0,0,0,0,1,0,0,0,0,0,0
0.08,0.213,0,0.55,0.019,0.073,0,1,0,0,0,0,0,1,0,0,1,0,0
0.15,0.252,0,0.505,0.24500000000000002,0.325,0,1,0,0,1,0,0,0,0,0,0,0,0
0.04,0.379,0,0.5660000000000001,0.0,0.133,0,0,1,0,0,1,0,0,0,0,0,0,1
0.18,0.413,0,0.52,0.1,0.265,0,0,1,1,0,0,0,0,0,0,0,0,0
0.13,0.237,0,0.377,0.248,0.16899999999999998,0,0,0,0,0,1,0,0,0,0,0,0,1
0.08,0.36700000000000005,1,0.897,0.014000000000000002,0.10900000000000001,0,0,1,0,0,0,0,0,1,0,1,0,0
0.17,0.395,0,0.573,0.193,0.313,0,0,1,0,0,0,0,0,1,0,0,0,1
0.12,0.359,0,0.452,0.288,0.157,0,1,0,0,0,0,0,0,1,0,0,1,0
0.06,0.366,0,0.762,0.0,0.10900000000000001,0,0,1,0,1,0,0,0,0,0,0,1,0
0.21,0.262,0,0.611,0.0,0.253,0,1,0,1,0,0,0,0,0,0,0,0,0
0.0,0.083,0,0.498,0.0,0.16899999999999998,0,0,0,0,0,0,0,1,0,0,0,0,1
0.04,0.259,0,0.769,0.0,0.24100000000000002,0,1,0,0,0,0,0,1,0,0,1,0,0
0.12,0.272,1,0.912,0.019,0.373,0,1,0,0,1,0,0,0,0,0,0,1,0
0.23,0.27699999999999997,0,0.7390000000000001,0.0,0.205,1,0,0,0,0,1,0,0,0,0,1,0,0
0.07,0.295,0,0.18100000000000002,0.036,0.121,0,1,0,0,0,1,0,0,0,0,0,0,1
0.06,0.326,0,0.8140000000000001,0.0,0.121,1,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.315,0,0.596,0.0,0.265,0,0,1,0,0,0,0,0,1,0,0,0,0
0.17,0.40299999999999997,0,0.528,0.189,0.397,0,0,1,0,0,1,0,0,0,0,0,0,1
0.02,0.16399999999999998,0,0.611,0.0,0.025,0,0,0,0,1,0,0,0,0,0,0,0,0
0.21,0.242,0,0.46,0.0,0.481,1,0,0,0,0,0,0,0,1,0,0,0,1
0.22,0.191,0,0.483,0.0,0.08499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1
0.16,0.261,0,0.415,0.211,0.193,0,1,0,0,0,0,1,0,0,0,0,0,0
0.18,0.385,0,0.603,0.08,0.229,0,0,1,0,0,0,0,0,1,0,0,0,0
0.19,0.335,0,0.664,0.045,0.301,0,0,1,1,0,0,0,0,0,0,0,0,1
0.07,0.147,0,0.49,0.0,0.061,0,0,0,0,0,0,1,0,0,1,0,0,0
0.13,0.304,0,0.505,0.22999999999999998,0.28900000000000003,1,0,0,0,1,0,0,0,0,0,0,0,0
0.15,0.385,0,0.49,0.272,0.325,0,0,1,0,0,0,1,0,0,0,0,0,1
0.12,0.371,0,0.43700000000000006,0.32599999999999996,0.337,0,0,1,0,0,0,0,1,0,0,0,0,1
0.19,0.33399999999999996,0,0.475,0.014000000000000002,0.361,1,0,0,0,0,1,0,0,0,0,0,0,0
0.19,0.309,0,0.769,0.0,0.28900000000000003,1,0,0,0,1,0,0,0,0,0,0,0,0
0.16,0.34299999999999997,0,0.452,0.134,0.217,0,1,0,0,0,0,0,0,0,0,0,0,1
0.07,0.192,0,0.535,0.0,0.10900000000000001,0,0,0,0,0,0,0,0,1,0,0,1,0
0.12,0.285,0,0.588,0.28300000000000003,0.277,0,1,0,1,0,0,0,0,0,0,0,0,0
0.01,0.266,0,0.8140000000000001,0.0,0.24100000000000002,0,1,0,0,0,1,0,0,0,0,1,0,0
0.08,0.237,0,0.8220000000000001,0.026000000000000002,0.16899999999999998,1,0,0,1,0,0,0,0,0,0,0,1,0
0.19,0.2,0,0.33899999999999997,0.0,0.28900000000000003,0,0,0,0,0,0,0,0,1,0,0,0,0
0.15,0.263,0,0.42200000000000004,0.262,0.253,0,1,0,0,0,0,1,0,0,0,0,0,0
0.22,0.258,0,0.747,0.0,0.229,1,0,0,0,0,0,0,0,1,0,1,0,0
0.01,0.205,0,0.664,0.0,0.073,0,0,0,1,0,0,0,0,0,0,1,0,0
0.03,0.24600000000000002,0,0.8220000000000001,0.0,0.217,1,0,0,1,0,0,0,0,0,0,0,1,0
0.04,0.254,0,0.897,0.0,0.10900000000000001,1,0,0,1,0,0,0,0,0,0,1,0,0
0.09,0.29,0,0.43700000000000006,0.1,0.181,0,1,0,0,0,0,0,0,0,0,0,0,0
0.23,0.193,0,0.875,0.0,0.253,0,0,0,0,0,0,0,1,0,0,1,0,0
0.13,0.237,0,0.46,0.196,0.433,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0,0.35200000000000004,0,0.581,0.0,0.313,0,0,1,0,0,0,0,0,0,0,0,0,0
0.12,0.17600000000000002,0,0.415,0.12,0.181,0,0,0,0,0,0,0,0,1,0,0,0,1
0.11,0.287,1,0.912,0.04,0.121,0,1,0,0,0,0,0,0,1,0,1,0,0
0.02,0.243,0,0.6559999999999999,0.0,0.277,0,1,0,0,0,0,1,0,0,0,0,0,0
0.06,0.221,0,0.912,0.0,0.08499999999999999,0,1,0,0,0,1,0,0,0,0,1,0,0
0.21,0.297,0,0.807,0.0,0.409,0,1,0,0,0,0,0,0,0,0,0,1,0
0.18,0.179,0,0.649,0.0,0.217,0,0,0,0,1,0,0,0,0,0,0,1,0
0.03,0.28300000000000003,0,0.611,0.0,0.157,1,0,0,0,1,0,0,0,0,0,0,0,0
0.18,0.332,0,0.581,0.044,0.34900000000000003,1,0,0,0,0,0,0,0,0,1,0,0,0
0.21,0.261,0,0.415,0.0,0.337,0,1,0,0,0,0,0,0,1,0,0,0,1
0.17,0.28300000000000003,0,0.731,0.004,0.133,1,0,0,1,0,0,0,0,0,0,0,1,0
0.03,0.2,0,0.55,0.0,0.049,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.21,0,0.618,0.0,0.193,0,0,0,0,0,0,0,0,0,0,0,0,1
0.17,0.384,0,0.6709999999999999,0.136,0.24100000000000002,0,0,1,0,0,0,1,0,0,0,0,0,1
0.06,0.12,0,0.452,0.0,0.205,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,0.22399999999999998,0,0.415,0.0,0.361,0,1,0,0,0,0,0,0,0,0,0,0,0
0.04,0.27899999999999997,0,0.618,0.0,0.157,1,0,0,0,1,0,0,0,0,0,0,0,0
0.22,0.35600000000000004,0,0.52,0.0,0.277,0,0,1,0,1,0,0,0,0,0,0,0,0
0.01,0.2,0,0.747,0.0,0.205,0,1,0,0,0,0,1,0,0,0,0,1,0
0.13,0.369,0,0.415,0.329,0.265,0,1,0,0,0,0,0,1,0,0,0,0,1
0.12,0.409,0,0.55,0.191,0.205,0,0,1,0,0,0,0,0,1,0,0,0,1
0.14,0.221,0,0.784,0.013000000000000001,0.46900000000000003,0,0,0,1,0,0,0,0,0,0,1,0,0
0.05,0.22899999999999998,0,0.679,0.0,0.08499999999999999,1,0,0,0,0,0,1,0,0,0,0,1,0
0.08,0.326,0,0.7090000000000001,0.038,0.205,1,0,0,0,0,0,1,0,0,0,0,0,0
0.19,0.267,0,0.882,0.0,0.493,0,1,0,0,0,1,0,0,0,0,0,1,0
0.19,0.386,1,0.649,0.065,0.133,0,0,1,1,0,0,0,0,0,0,0,0,0
0.22,0.337,0,0.7390000000000001,0.0,0.313,0,0,1,0,0,0,0,1,0,0,1,0,0
0.14,0.433,0,0.43700000000000006,0.305,0.301,0,0,1,0,0,0,0,0,0,0,0,0,1
0.09,0.389,0,0.535,0.162,0.145,0,0,1,0,0,0,0,0,1,0,0,0,0
0.15,0.21100000000000002,0,0.452,0.056999999999999995,0.301,0,0,0,0,1,0,0,0,0,0,0,1,0
0.04,0.205,0,0.86,0.0,0.181,0,1,0,0,0,0,1,0,0,0,0,1,0
0.18,0.28,0,0.588,0.001,0.181,1,0,0,0,0,0,1,0,0,0,0,0,1
0.13,0.22399999999999998,0,0.34700000000000003,0.25,0.313,0,0,0,0,0,0,0,0,0,0,0,0,1
0.13,0.317,0,0.49,0.23399999999999999,0.385,1,0,0,0,0,0,0,0,1,0,0,0,0
0.1,0.10800000000000001,0,0.445,0.11499999999999999,0.529,0,0,0,0,0,0,0,1,0,0,0,0,1
0.06,0.302,0,0.8220000000000001,0.0,0.097,0,1,0,0,0,0,1,0,0,1,1,0,0
0.02,0.113,0,0.513,0.0,0.121,0,0,0,0,1,0,0,0,0,0,0,0,1
0.1,0.192,0,0.505,0.016,0.121,0,0,0,1,0,0,0,0,0,0,0,1,0
0.03,0.369,0,0.6940000000000001,0.0,0.097,0,0,1,0,1,0,0,0,0,0,0,0,0
0.23,0.322,0,0.5660000000000001,0.0,0.229,1,0,0,0,0,0,0,0,1,0,0,0,0
0.03,0.303,0,0.664,0.0,0.181,0,0,1,0,0,0,0,0,1,0,0,0,1
0.06,0.191,0,0.769,0.0,0.157,0,1,0,1,0,0,0,0,0,0,1,0,0
0.23,0.261,0,0.7090000000000001,0.0,0.229,1,0,0,0,0,0,1,0,0,0,0,0,0
0.12,0.359,0,0.513,0.29100000000000004,0.16899999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.179,0,0.46,0.0,0.445,0,0,0,0,1,0,0,0,0,1,0,0,1
0.13,0.22899999999999998,0,0.792,0.06,0.253,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2,0.223,0,0.5579999999999999,0.0,0.205,1,0,0,0,0,1,0,0,0,0,0,1,0
0.16,0.33899999999999997,1,0.905,0.008,0.433,0,0,1,0,0,0,0,0,1,0,1,0,0
0.02,0.335,0,0.8220000000000001,0.0,0.121,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06,0.2,0,0.716,0.0,0.157,0,1,0,0,0,1,0,0,0,0,0,1,0
0.04,0.308,0,0.7390000000000001,0.0,0.133,0,0,1,1,0,0,0,0,0,0,0,0,1
0.2,0.28800000000000003,1,0.912,0.0,0.061,0,1,0,1,0,0,0,0,0,0,1,0,0
0.18,0.22699999999999998,0,0.731,0.0,0.073,0,0,0,0,0,0,0,1,0,0,1,0,0
0.02,0.297,0,0.7390000000000001,0.0,0.073,0,1,0,0,0,0,0,0,1,0,1,0,0
0.04,0.209,0,0.377,0.0,0.313,1,0,0,1,0,0,0,0,0,0,0,1,0
0.2,0.303,0,0.6859999999999999,0.0,0.10900000000000001,1,0,0,0,0,0,1,0,0,0,0,0,0
0.21,0.113,0,0.475,0.0,0.397,0,0,0,0,0,0,0,1,0,0,0,0,0
0.16,0.309,0,0.42200000000000004,0.10900000000000001,0.193,1,0,0,0,0,0,0,0,0,0,0,0,1
0.05,0.341,1,0.664,0.0,0.133,0,0,1,0,0,0,0,0,1,0,0,1,0
0.14,0.171,0,0.52,0.10600000000000001,0.46900000000000003,0,0,0,0,0,0,0,1,0,0,0,0,1
0.02,0.315,0,0.784,0.0,0.205,0,0,1,0,0,0,1,0,0,0,1,0,0
0.04,0.14800000000000002,0,0.581,0.0,0.313,0,0,0,0,0,0,0,1,0,0,0,0,1
0.2,0.371,0,0.754,0.008,0.28900000000000003,0,0,1,0,0,0,1,0,0,0,0,0,1
0.1,0.113,0,0.52,0.06,0.421,0,0,0,0,0,0,0,0,1,0,0,0,1
0.02,0.257,0,0.731,0.0,0.205,0,1,0,0,0,0,0,1,0,0,0,1,0
0.04,0.08800000000000001,0,0.52,0.0,0.265,0,0,0,0,0,0,0,1,0,0,0,0,0
0.11,0.37,0,0.611,0.271,0.421,0,0,1,0,0,0,0,1,0,0,0,0,1
0.11,0.16,0,0.445,0.087,0.28900000000000003,0,0,0,0,0,0,0,0,1,0,0,0,1
0.1,0.304,0,0.603,0.179,0.337,1,0,0,0,0,0,0,0,1,0,0,0,1
0.2,0.33899999999999997,0,0.5429999999999999,0.0,0.24100000000000002,1,0,0,0,0,0,0,0,1,0,0,0,0
0.21,0.345,0,0.42200000000000004,0.0,0.205,0,0,1,0,0,0,1,0,0,0,0,0,0
0.05,0.19399999999999998,0,0.649,0.0,0.613,0,1,0,1,0,0,0,0,0,0,0,0,1
0.17,0.34600000000000003,0,0.5660000000000001,0.142,0.253,0,1,0,0,0,1,0,0,0,0,1,0,0
0.01,0.215,0,0.784,0.0,0.181,0,1,0,0,0,0,0,1,0,0,1,0,0
0.16,0.326,0,0.445,0.238,0.34900000000000003,0,1,0,1,0,0,0,0,0,0,0,0,1
0.15,0.201,0,0.415,0.043,0.133,0,0,0,0,0,0,0,0,0,0,0,0,1
0.16,0.275,0,0.452,0.098,0.373,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1,0.141,0,0.528,0.101,0.181,0,0,0,0,1,0,0,0,0,0,0,0,1
0.04,0.081,0,0.40700000000000003,0.0,0.325,0,0,0,1,0,0,0,0,0,0,0,0,0
0.02,0.239,0,0.52,0.0,0.133,0,1,0,0,0,0,0,0,1,0,0,0,0
0.04,0.31,0,0.807,0.0,0.073,0,0,1,0,1,0,0,0,0,0,1,0,0
0.14,0.373,0,0.618,0.193,0.337,0,0,1,0,0,0,0,0,1,0,0,0,0
0.01,0.33299999999999996,0,0.784,0.0,0.097,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.261,0,0.581,0.0,0.193,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.363,0,0.649,0.0,0.097,0,0,1,0,0,1,0,0,0,0,0,0,0
0.13,0.302,0,0.4,0.217,0.265,1,0,0,0,0,0,0,0,0,0,0,0,1
0.17,0.311,0,0.588,0.183,0.433,0,1,0,0,0,0,1,0,0,0,0,1,0
0.03,0.318,0,0.799,0.0,0.193,1,0,0,0,0,1,0,0,0,0,0,1,0
0.16,0.203,0,0.392,0.051000000000000004,0.325,0,0,0,0,0,1,0,0,0,1,0,0,1
0.05,0.301,0,0.18100000000000002,0.0,0.121,0,1,0,0,0,0,0,0,0,0,0,0,1
0.07,0.245,0,0.7240000000000001,0.001,0.145,1,0,0,0,0,0,1,0,0,0,0,0,0
0.22,0.22899999999999998,0,0.618,0.0,0.28900000000000003,1,0,0,1,0,0,0,0,0,0,0,0,1
0.02,0.207,0,0.6709999999999999,0.0,0.133,0,0,0,0,0,1,0,0,0,0,0,1,0
0.1,0.306,1,0.867,0.025,0.16899999999999998,1,0,0,0,1,0,0,0,0,0,1,0,0
0.01,0.235,0,0.626,0.0,0.097,1,0,0,0,0,0,1,0,0,0,0,1,0
0.02,0.35100000000000003,0,0.8220000000000001,0.0,0.157,0,0,1,0,0,0,0,0,0,0,0,0,1
0.19,0.21899999999999997,0,0.633,0.002,0.493,0,1,0,0,0,1,0,0,0,0,0,1,0
0.21,0.198,0,0.392,0.0,0.121,1,0,0,0,0,0,1,0,0,0,0,0,0
0.14,0.331,0,0.498,0.229,0.229,0,1,0,0,0,0,0,0,0,0,0,0,0
0.19,0.413,0,0.475,0.057999999999999996,0.16899999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0
0.02,0.349,0,0.784,0.0,0.205,0,0,1,0,1,0,0,0,0,0,0,1,0
0.17,0.402,0,0.6409999999999999,0.146,0.505,0,0,1,0,0,0,0,0,1,0,0,0,1
0.14,0.205,0,0.287,0.24900000000000003,0.373,0,0,0,1,0,0,0,0,0,0,0,0,0
0.02,0.309,0,0.845,0.0,0.061,0,0,1,0,0,0,1,0,0,0,1,0,0
0.04,0.17600000000000002,0,0.505,0.0,0.10900000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1
0.12,0.235,0,0.43700000000000006,0.049,0.097,1,0,0,1,0,0,0,0,0,0,0,0,0
0.22,0.27399999999999997,0,0.46799999999999997,0.0,0.205,1,0,0,0,0,0,0,0,1,0,0,0,0
0.02,0.35200000000000004,0,0.8220000000000001,0.0,0.229,0,0,1,0,0,0,0,1,0,0,0,0,1
0.1,0.281,0,0.4,0.207,0.229,0,1,0,0,1,0,0,0,0,0,0,1,0
0.19,0.26899999999999996,0,0.603,0.0,0.325,1,0,0,1,0,0,0,0,0,0,0,0,1
0.12,0.254,0,0.573,0.227,0.397,0,1,0,0,0,0,0,1,0,0,1,0,0
0.2,0.391,0,0.664,0.002,0.34900000000000003,0,0,1,0,0,0,0,0,0,0,0,0,1
0.16,0.37200000000000005,0,0.5429999999999999,0.24100000000000002,0.397,0,0,1,0,0,0,0,1,0,0,0,1,0
0.22,0.21899999999999997,0,0.55,0.0,0.157,0,0,0,0,0,0,0,0,1,0,0,1,0
0.21,0.18899999999999997,0,0.52,0.0,0.205,0,0,0,0,1,0,0,0,0,0,0,1,0
0.17,0.247,0,0.43700000000000006,0.045,0.709,1,0,0,0,0,0,0,1,0,0,0,0,0
0.19,0.237,0,0.581,0.0,0.46900000000000003,1,0,0,0,0,1,0,0,0,0,0,0,0
0.01,0.384,0,0.588,0.0,0.121,0,0,1,0,1,0,0,0,0,0,0,0,0
0.07,0.153,0,0.528,0.0,0.361,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,0.225,0,0.6559999999999999,0.0,0.121,1,0,0,0,0,0,0,0,1,0,0,0,1
0.06,0.297,0,0.596,0.0,0.16899999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0
0.16,0.405,0,0.42200000000000004,0.198,0.313,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2,0.145,0,0.513,0.0,0.277,0,0,0,0,0,1,0,0,0,0,0,0,0
